wave,cl5_398645626ccs_f0030004ccam02013p3,cl5_398646038ccs_f0030004ccam03013p3
455.46811,235000000000.0,72500000000.0
455.50687,205000000000.0,65000000000.0
455.54559,179000000000.0,56900000000.0
455.58435,151000000000.0,48400000000.0
455.62308,129000000000.0,40900000000.0
455.6618,114000000000.0,35400000000.0
455.70053,96800000000.0,29800000000.0
455.73923,79400000000.0,24700000000.0
455.77795,65500000000.0,21500000000.0
455.81665,48100000000.0,17900000000.0
455.85535,40500000000.0,14700000000.0
455.89404,32900000000.0,12300000000.0
455.93274,25800000000.0,10500000000.0
455.97141,22800000000.0,9070000000.0
456.0101,19600000000.0,8070000000.0
456.04877,16600000000.0,7270000000.0
456.08743,14000000000.0,6600000000.0
456.12607,12400000000.0,6250000000.0
456.16473,11600000000.0,6030000000.0
456.20337,11000000000.0,5760000000.0
456.24203,10500000000.0,5590000000.0
456.28067,10700000000.0,5780000000.0
456.31931,10100000000.0,6250000000.0
456.35791,15700000000.0,6970000000.0
456.39655,23200000000.0,8050000000.0
456.43515,34100000000.0,9570000000.0
456.47375,43900000000.0,11000000000.0
456.51236,49600000000.0,12400000000.0
456.55096,48400000000.0,13300000000.0
456.58954,43800000000.0,14300000000.0
456.62814,44200000000.0,15100000000.0
456.66672,48200000000.0,18200000000.0
456.70529,56800000000.0,21400000000.0
456.74387,72500000000.0,27600000000.0
456.78241,93800000000.0,33500000000.0
456.82098,117000000000.0,39500000000.0
456.85953,135000000000.0,44800000000.0
456.89807,141000000000.0,46800000000.0
456.93661,133000000000.0,44200000000.0
456.97513,115000000000.0,39300000000.0
457.01367,98300000000.0,34200000000.0
457.05219,80000000000.0,29300000000.0
457.0907,67900000000.0,24200000000.0
457.12921,57200000000.0,20900000000.0
457.16772,54500000000.0,19900000000.0
457.20624,59800000000.0,18800000000.0
457.24472,73800000000.0,19800000000.0
457.2832,92600000000.0,20400000000.0
457.32169,105000000000.0,21800000000.0
457.36017,97500000000.0,20100000000.0
457.39865,83200000000.0,18600000000.0
457.4371,68700000000.0,18900000000.0
457.47556,63100000000.0,18900000000.0
457.51401,62200000000.0,18800000000.0
457.55246,61300000000.0,18900000000.0
457.59091,60800000000.0,18500000000.0
457.62933,53500000000.0,17100000000.0
457.66779,48500000000.0,15600000000.0
457.70621,35100000000.0,13500000000.0
457.74463,29300000000.0,11600000000.0
457.78305,21500000000.0,9440000000.0
457.82144,19200000000.0,9320000000.0
457.85986,17500000000.0,9590000000.0
457.89825,17500000000.0,10700000000.0
457.93665,18300000000.0,12200000000.0
457.97504,19000000000.0,14000000000.0
458.0134,18900000000.0,13400000000.0
458.05179,16800000000.0,12300000000.0
458.09015,13700000000.0,11000000000.0
458.12851,12800000000.0,10800000000.0
458.16687,15200000000.0,11800000000.0
458.20523,21800000000.0,15900000000.0
458.24356,27900000000.0,19800000000.0
458.28192,30600000000.0,22000000000.0
458.32025,26600000000.0,20200000000.0
458.35858,23500000000.0,17400000000.0
458.39691,21000000000.0,14300000000.0
458.43521,19000000000.0,14500000000.0
458.47354,20500000000.0,13900000000.0
458.51184,21200000000.0,13500000000.0
458.55014,22100000000.0,13100000000.0
458.58844,22800000000.0,13800000000.0
458.62671,26800000000.0,18000000000.0
458.66501,36000000000.0,23200000000.0
458.70328,46300000000.0,28700000000.0
458.74155,47200000000.0,31100000000.0
458.77982,41100000000.0,27200000000.0
458.81808,36500000000.0,24400000000.0
458.85635,29600000000.0,20400000000.0
458.89459,29500000000.0,18200000000.0
458.93283,29000000000.0,18800000000.0
458.97107,34500000000.0,18800000000.0
459.00931,38800000000.0,20800000000.0
459.04755,47800000000.0,24000000000.0
459.08575,64700000000.0,30000000000.0
459.12396,84500000000.0,36500000000.0
459.16217,106000000000.0,43100000000.0
459.20038,115000000000.0,46600000000.0
459.23859,116000000000.0,46900000000.0
459.27679,103000000000.0,42200000000.0
459.31497,89700000000.0,37600000000.0
459.35315,75100000000.0,32700000000.0
459.39133,64200000000.0,28100000000.0
459.4295,58700000000.0,26000000000.0
459.46765,54200000000.0,23800000000.0
459.50583,50300000000.0,24600000000.0
459.54398,50900000000.0,25400000000.0
459.58212,55300000000.0,26600000000.0
459.62027,63900000000.0,29700000000.0
459.65839,77600000000.0,34900000000.0
459.69653,86500000000.0,38400000000.0
459.73465,91600000000.0,39000000000.0
459.77277,85300000000.0,36600000000.0
459.81088,73500000000.0,32600000000.0
459.849,62500000000.0,28700000000.0
459.88712,49400000000.0,23700000000.0
459.9252,43200000000.0,22100000000.0
459.96329,36400000000.0,19900000000.0
460.00137,30800000000.0,18000000000.0
460.03946,25500000000.0,15400000000.0
460.07755,21000000000.0,15200000000.0
460.1156,17800000000.0,14700000000.0
460.15366,15000000000.0,14000000000.0
460.19171,13100000000.0,13700000000.0
460.22977,11800000000.0,14000000000.0
460.26782,10700000000.0,14300000000.0
460.30585,10300000000.0,17700000000.0
460.3439,10700000000.0,21200000000.0
460.38193,11400000000.0,25800000000.0
460.41995,11300000000.0,27600000000.0
460.45798,10700000000.0,28100000000.0
460.49597,9260000000.0,24500000000.0
460.534,7320000000.0,21100000000.0
460.57199,6000000000.0,18100000000.0
460.60999,5310000000.0,15800000000.0
460.64798,5070000000.0,14300000000.0
460.68594,4630000000.0,13400000000.0
460.72394,8740000000.0,12400000000.0
460.7619,12000000000.0,14900000000.0
460.79987,19800000000.0,18400000000.0
460.83783,26300000000.0,21300000000.0
460.87579,27000000000.0,21700000000.0
460.91373,28500000000.0,18800000000.0
460.95169,23600000000.0,16400000000.0
460.98962,18100000000.0,13600000000.0
461.02756,16900000000.0,11400000000.0
461.06549,15900000000.0,9950000000.0
461.10339,15600000000.0,8840000000.0
461.14133,15100000000.0,8110000000.0
461.17923,14200000000.0,7640000000.0
461.21713,13700000000.0,7410000000.0
461.25504,12800000000.0,6800000000.0
461.29294,11800000000.0,6020000000.0
461.33081,10500000000.0,5290000000.0
461.36871,8920000000.0,4870000000.0
461.40659,7770000000.0,4530000000.0
461.44446,7130000000.0,4000000000.0
461.48233,6480000000.0,3460000000.0
461.52017,5590000000.0,3010000000.0
461.55804,4470000000.0,2650000000.0
461.59589,2920000000.0,2360000000.0
461.63373,694000000.0,2190000000.0
461.67157,2820000000.0,2070000000.0
461.70938,4920000000.0,2120000000.0
461.74722,7450000000.0,2330000000.0
461.78503,15000000000.0,2580000000.0
461.82285,21900000000.0,2760000000.0
461.86066,24100000000.0,2750000000.0
461.89847,19800000000.0,2520000000.0
461.93625,16600000000.0,2280000000.0
461.97406,13700000000.0,2050000000.0
462.01184,11200000000.0,1820000000.0
462.04962,9130000000.0,1770000000.0
462.0874,7620000000.0,1850000000.0
462.12518,6510000000.0,1720000000.0
462.16293,5300000000.0,1350000000.0
462.20068,3880000000.0,1000000000.0
462.23843,2910000000.0,762000000.0
462.27618,3100000000.0,549000000.0
462.31393,4600000000.0,455000000.0
462.35165,6920000000.0,573000000.0
462.3894,9030000000.0,886000000.0
462.42712,10600000000.0,1550000000.0
462.46484,11900000000.0,639000000.0
462.50256,8560000000.0,333000000.0
462.54025,6320000000.0,223000000.0
462.57797,3210000000.0,262000000.0
462.61566,3360000000.0,277000000.0
462.65335,2160000000.0,248000000.0
462.69104,-34809990.0,226000000.0
462.72873,1390000000.0,197000000.0
462.76639,1470000000.0,116000000.0
462.80408,1130000000.0,18316847.0
462.84174,744000000.0,-2162138.5
462.87939,1000000000.0,106000000.0
462.91702,2060000000.0,417000000.0
462.95468,3950000000.0,958000000.0
462.99231,6400000000.0,1590000000.0
463.02997,8650000000.0,2220000000.0
463.0676,10100000000.0,2810000000.0
463.10519,10300000000.0,3060000000.0
463.14282,10000000000.0,3090000000.0
463.18045,9250000000.0,2890000000.0
463.21805,8490000000.0,2610000000.0
463.25565,8290000000.0,2530000000.0
463.29324,8670000000.0,2700000000.0
463.33084,9950000000.0,2920000000.0
463.36841,6200000000.0,3240000000.0
463.40601,9410000000.0,3720000000.0
463.44357,11100000000.0,4110000000.0
463.48114,12400000000.0,4410000000.0
463.51871,13800000000.0,4970000000.0
463.55624,15700000000.0,5780000000.0
463.59381,18600000000.0,6920000000.0
463.63135,21300000000.0,8160000000.0
463.66888,23700000000.0,9490000000.0
463.70642,26500000000.0,10700000000.0
463.74396,29600000000.0,11400000000.0
463.78146,37400000000.0,14600000000.0
463.819,44400000000.0,17100000000.0
463.85651,55700000000.0,22000000000.0
463.89401,72400000000.0,27000000000.0
463.93152,88400000000.0,32600000000.0
463.96899,104000000000.0,38100000000.0
464.0065,120000000000.0,40700000000.0
464.04398,126000000000.0,43100000000.0
464.08145,129000000000.0,44700000000.0
464.11893,133000000000.0,46300000000.0
464.1564,143000000000.0,51700000000.0
464.19385,158000000000.0,59700000000.0
464.23129,184000000000.0,67500000000.0
464.26877,201000000000.0,74100000000.0
464.30621,208000000000.0,75800000000.0
464.34363,195000000000.0,70500000000.0
464.38107,171000000000.0,63400000000.0
464.41849,147000000000.0,55500000000.0
464.45593,129000000000.0,47800000000.0
464.49335,114000000000.0,44200000000.0
464.53076,102000000000.0,39500000000.0
464.56815,96200000000.0,36800000000.0
464.60556,94400000000.0,35900000000.0
464.64294,93800000000.0,35700000000.0
464.68033,93300000000.0,35700000000.0
464.71771,94800000000.0,36800000000.0
464.7551,101000000000.0,39800000000.0
464.79245,114000000000.0,43900000000.0
464.82983,129000000000.0,50600000000.0
464.86719,154000000000.0,62100000000.0
464.90454,191000000000.0,76500000000.0
464.94189,249000000000.0,96200000000.0
464.97925,305000000000.0,115000000000.0
465.01657,337000000000.0,126000000000.0
465.05389,350000000000.0,129000000000.0
465.09125,329000000000.0,121000000000.0
465.12854,298000000000.0,110000000000.0
465.16586,263000000000.0,97300000000.0
465.20319,237000000000.0,87900000000.0
465.24048,205000000000.0,76600000000.0
465.27777,176000000000.0,66700000000.0
465.31506,151000000000.0,57100000000.0
465.35236,129000000000.0,47800000000.0
465.38965,111000000000.0,42200000000.0
465.42691,95800000000.0,35700000000.0
465.4642,85700000000.0,31800000000.0
465.50146,75300000000.0,27800000000.0
465.53873,67700000000.0,24900000000.0
465.57596,59700000000.0,22100000000.0
465.61322,56700000000.0,20100000000.0
465.65045,51400000000.0,18500000000.0
465.68771,52200000000.0,17100000000.0
465.72495,51100000000.0,15800000000.0
465.76215,49800000000.0,14700000000.0
465.79938,47900000000.0,13900000000.0
465.83658,45100000000.0,13500000000.0
465.87381,41500000000.0,13000000000.0
465.91101,38100000000.0,12400000000.0
465.94821,35900000000.0,12000000000.0
465.98538,35400000000.0,12100000000.0
466.02258,36700000000.0,12700000000.0
466.05975,39900000000.0,14100000000.0
466.09695,44600000000.0,16100000000.0
466.13412,51600000000.0,19100000000.0
466.17126,59700000000.0,22700000000.0
466.20844,76500000000.0,26400000000.0
466.24557,92900000000.0,30400000000.0
466.28275,101000000000.0,33700000000.0
466.31989,104000000000.0,32700000000.0
466.35703,103000000000.0,30000000000.0
466.39413,104000000000.0,27500000000.0
466.43127,105000000000.0,25100000000.0
466.46838,102000000000.0,23000000000.0
466.50552,95300000000.0,20900000000.0
466.54263,84000000000.0,18800000000.0
466.57971,73500000000.0,16800000000.0
466.61682,62700000000.0,14900000000.0
466.6539,56600000000.0,13200000000.0
466.69101,50600000000.0,12100000000.0
466.72809,45900000000.0,11200000000.0
466.76517,41500000000.0,10300000000.0
466.80222,45600000000.0,9800000000.0
466.83929,49500000000.0,9870000000.0
466.87634,53200000000.0,9790000000.0
466.91339,52900000000.0,9650000000.0
466.95044,47800000000.0,9240000000.0
466.98749,42700000000.0,8580000000.0
467.02454,36800000000.0,7620000000.0
467.06155,31800000000.0,6810000000.0
467.0986,27400000000.0,6260000000.0
467.13562,23900000000.0,5990000000.0
467.17261,21800000000.0,5970000000.0
467.20963,20200000000.0,5940000000.0
467.24664,19400000000.0,5980000000.0
467.28363,19200000000.0,6060000000.0
467.32062,20400000000.0,6460000000.0
467.3576,21800000000.0,7080000000.0
467.39459,24500000000.0,8150000000.0
467.43158,27200000000.0,9190000000.0
467.46854,29800000000.0,10300000000.0
467.50549,31600000000.0,11400000000.0
467.54245,34200000000.0,12500000000.0
467.57941,38200000000.0,14100000000.0
467.61636,43900000000.0,16200000000.0
467.65332,51400000000.0,19000000000.0
467.69025,58300000000.0,21400000000.0
467.72717,65700000000.0,24000000000.0
467.7641,67700000000.0,23600000000.0
467.80103,62800000000.0,21400000000.0
467.83792,52200000000.0,18800000000.0
467.87485,42500000000.0,15600000000.0
467.91174,38400000000.0,14000000000.0
467.94864,34200000000.0,12500000000.0
467.98553,31300000000.0,11300000000.0
468.02243,28500000000.0,10200000000.0
468.0593,25500000000.0,9040000000.0
468.09619,22600000000.0,8000000000.0
468.13306,19300000000.0,6960000000.0
468.16992,15700000000.0,6170000000.0
468.20679,19200000000.0,5630000000.0
468.24362,22700000000.0,5420000000.0
468.28049,27100000000.0,5240000000.0
468.31732,31300000000.0,5120000000.0
468.35416,31600000000.0,4980000000.0
468.39099,25500000000.0,4630000000.0
468.42783,21500000000.0,4220000000.0
468.46463,17600000000.0,3820000000.0
468.50146,14600000000.0,3480000000.0
468.53827,12400000000.0,3210000000.0
468.57507,10700000000.0,3130000000.0
468.61188,9820000000.0,3330000000.0
468.64865,8890000000.0,3410000000.0
468.68546,7660000000.0,3270000000.0
468.72223,6060000000.0,2890000000.0
468.759,4700000000.0,2380000000.0
468.79578,3850000000.0,1890000000.0
468.83255,3390000000.0,1620000000.0
468.86929,3440000000.0,1680000000.0
468.90607,3910000000.0,1660000000.0
468.94281,7906412.0,1093587.7
468.97955,450000000.0,227000000.0
469.0163,626000000.0,317000000.0
469.05301,805000000.0,409000000.0
469.08975,1010000000.0,517000000.0
473.1842,0.0,0.0
473.41125,0.0,0.0
473.63831,0.0,0.0
473.86536,0.0,0.0
474.09235,0.0,0.0
474.31937,0.0,0.0
474.54633,0.0,0.0
474.77328,0.0,0.0
475.00024,0.0,0.0
475.22717,0.0,0.0
475.4541,0.0,0.0
475.681,0.0,0.0
475.90787,45900000000.0,20500000000.0
476.13474,60400000000.0,27100000000.0
476.3616,53400000000.0,25100000000.0
476.58841,47900000000.0,23900000000.0
476.81525,47800000000.0,24800000000.0
477.04205,49000000000.0,26100000000.0
477.26883,45900000000.0,24700000000.0
477.49561,51800000000.0,27500000000.0
477.72235,45600000000.0,23600000000.0
477.9491,39500000000.0,20200000000.0
478.17581,42800000000.0,21800000000.0
478.4025,46700000000.0,23900000000.0
478.62918,43300000000.0,22500000000.0
478.85587,42000000000.0,22000000000.0
479.08252,42700000000.0,22300000000.0
479.30914,43600000000.0,22500000000.0
479.53577,45600000000.0,23500000000.0
479.76239,40900000000.0,20900000000.0
479.98898,45000000000.0,22500000000.0
480.21555,45500000000.0,22300000000.0
480.44211,41600000000.0,20000000000.0
480.66864,43000000000.0,20200000000.0
480.89517,41900000000.0,19400000000.0
481.12167,45200000000.0,20900000000.0
481.34818,44500000000.0,20500000000.0
481.57465,49900000000.0,23000000000.0
481.80112,40300000000.0,18400000000.0
482.02756,39700000000.0,18000000000.0
482.25397,39000000000.0,17500000000.0
482.48038,41900000000.0,18700000000.0
482.70679,37100000000.0,16800000000.0
482.93317,33900000000.0,15900000000.0
483.15952,34400000000.0,17700000000.0
483.38586,24900000000.0,12600000000.0
483.61218,23300000000.0,11500000000.0
483.8385,23500000000.0,11200000000.0
484.06482,23900000000.0,10800000000.0
484.29108,22300000000.0,9960000000.0
484.51736,23100000000.0,10700000000.0
484.74362,20000000000.0,9800000000.0
484.96985,17100000000.0,8590000000.0
485.19604,17700000000.0,8580000000.0
485.42227,19600000000.0,8710000000.0
485.64844,22600000000.0,9410000000.0
485.8746,23100000000.0,9450000000.0
486.10077,20800000000.0,8410000000.0
486.3269,19400000000.0,7710000000.0
486.55304,18800000000.0,7180000000.0
486.77914,18000000000.0,7630000000.0
487.00522,26500000000.0,9280000000.0
487.23129,38300000000.0,12000000000.0
487.45734,35700000000.0,12300000000.0
487.68338,22400000000.0,10700000000.0
487.90942,18600000000.0,11400000000.0
488.13544,18700000000.0,10600000000.0
488.36142,11700000000.0,6060000000.0
488.5874,12800000000.0,4210000000.0
488.81335,18300000000.0,5160000000.0
489.03931,29600000000.0,7970000000.0
489.26523,40100000000.0,11300000000.0
489.49115,27300000000.0,7920000000.0
489.71704,5530000000.0,1870000000.0
489.94293,25559770.0,-42678283.0
490.16879,1880000000.0,534000000.0
490.39462,3540000000.0,1380000000.0
490.62045,5660000000.0,2440000000.0
490.84628,7340000000.0,3040000000.0
491.07208,9400000000.0,3470000000.0
491.29788,10800000000.0,3420000000.0
491.52365,16000000000.0,4740000000.0
491.74939,30400000000.0,9250000000.0
491.97513,56000000000.0,17100000000.0
492.20084,79800000000.0,24300000000.0
492.42654,64600000000.0,22000000000.0
492.65225,39200000000.0,16800000000.0
492.87793,16900000000.0,8500000000.0
493.10358,10300000000.0,5980000000.0
493.32922,11800000000.0,7110000000.0
493.55484,18000000000.0,9790000000.0
493.78046,24500000000.0,12000000000.0
494.00604,29800000000.0,16000000000.0
494.23163,40900000000.0,21200000000.0
494.45718,40100000000.0,20900000000.0
494.68274,27400000000.0,15500000000.0
494.90826,17900000000.0,11900000000.0
495.13379,18400000000.0,11100000000.0
495.35928,33500000000.0,14000000000.0
495.58478,74800000000.0,25900000000.0
495.81024,108000000000.0,33600000000.0
496.03568,89300000000.0,28300000000.0
496.26111,42600000000.0,16700000000.0
